time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2010-10-01,5153.75,5294.75,5119,5280,,5294.75,5119,5280,5052.96875
2010-11-01,5283,5356,5241.5,5275,,5356,5241.5,5275,5091.51
2010-12-01,5273,5398.25,5268.75,5375.25,,5398.25,5268.75,5375.25,5129.3325
2011-01-03,5379.25,5505.75,5378.5,5439.25,,5505.75,5378.5,5439.25,5161.14125
2011-02-01,5443.25,5562.25,5439.5,5510,,5562.25,5439.5,5510,5196.35
2011-03-01,5510.25,5538,5347.5,5498,,5538,5347.5,5498,5248.80875
2011-04-01,5500.75,5577.5,5412,5562.5,,5577.5,5412,5562.5,5301.22125
2011-05-02,5569.75,5589.75,5442.75,5533.5,,5589.75,5442.75,5533.5,5354.1625
2011-06-01,5537.25,5542.5,5339.25,5486.25,,5542.5,5339.25,5486.25,5400.5775
2011-07-01,5484,5600.75,5479.75,5524.5,,5600.75,5479.75,5524.5,5438.98875
2011-08-01,5551.25,5560.25,5137.5,5406,,5560.25,5137.5,5406,5444.60125
2011-09-01,5408.75,5502.5,5273.5,5304.5,,5502.5,5273.5,5304.5,5451.635
2011-10-03,5296.5,5578.75,5205.75,5526,,5578.75,5205.75,5526,5456.8925
2011-11-01,5523.25,5569.5,5305.75,5465,,5569.5,5305.75,5465,5454.11625
2011-12-01,5463.25,5514.75,5377.75,5448,,5514.75,5377.75,5448,5450.85125
2012-01-03,5486,5652,5476,5637.75,,5652,5476,5637.75,5461.56
2012-02-01,5628.5,5818.75,5627,5796.5,,5818.75,5627,5796.5,5481.805
2012-03-01,5797.25,5968.25,5748.5,5928.75,,5968.25,5748.5,5928.75,5527.20125
2012-04-02,5936,5969.5,5802.75,5897.25,,5969.5,5802.75,5897.25,5571.68875
2012-05-01,5897.5,5931,5643,5702,,5931,5643,5702,5606.21125
2012-06-01,5698,5811.5,5611.75,5793,,5811.5,5611.75,5793,5646.80875
2012-07-02,5795.25,5841.25,5699.75,5819.75,,5841.25,5699.75,5819.75,5686.7625
2012-08-01,5818,5985.75,5783.25,5954.25,,5985.75,5783.25,5954.25,5733.5225
2012-09-04,5956.25,6060.75,5926,5981,,6060.75,5926,5981,5787.7925
2012-10-01,5978,6029.75,5793.5,5829.5,,6029.75,5793.5,5829.5,5836.53625
2012-11-01,5823.25,5883,5681,5869.5,,5883,5681,5869.5,5849.06625
2012-12-03,5865,5907.25,5773.5,5852.75,,5907.25,5773.5,5852.75,5852.17625
